datetime, ask_open, ask_high, ask_low, ask_close, bid_open, bid_high, bid_low, bid_close
05/05/2025 03:44:28,3276.90,3278.50,3276.90,3277.40,3276.60,3278.20,3276.60,3277.10
05/05/2025 03:45:00,3277.40,3277.40,3276.00,3276.00,3277.10,3277.10,3275.70,3275.70
05/05/2025 03:46:52,3276.00,3276.80,3275.20,3276.80,3275.70,3276.60,3275.00,3276.50
05/05/2025 03:47:40,3276.80,3278.00,3276.80,3278.00,3276.50,3277.70,3276.50,3277.70
05/05/2025 03:48:57,3278.00,3279.00,3277.40,3279.00,3277.80,3278.70,3277.10,3278.70
05/05/2025 03:50:08,3279.00,3279.90,3278.80,3279.60,3278.70,3279.70,3278.50,3279.40
05/05/2025 03:50:32,3279.60,3280.70,3279.00,3279.00,3279.40,3280.40,3278.70,3278.70
05/05/2025 03:51:26,3279.00,3279.10,3278.10,3278.10,3278.70,3278.80,3277.80,3277.80
05/05/2025 03:52:13,3278.10,3278.10,3277.10,3277.10,3277.80,3277.80,3276.80,3276.80
05/05/2025 03:53:14,3277.00,3277.50,3276.80,3277.30,3276.70,3277.20,3276.60,3277.10
05/05/2025 03:56:58,3277.30,3279.10,3277.30,3279.10,3277.10,3278.80,3277.10,3278.80
05/05/2025 03:59:47,3279.10,3279.60,3278.00,3278.00,3278.80,3279.40,3277.70,3277.70
05/05/2025 04:01:29,3278.00,3279.00,3277.00,3277.00,3277.70,3278.70,3276.80,3276.80
05/05/2025 04:02:09,3277.00,3277.90,3276.10,3277.80,3276.80,3277.50,3275.90,3277.40
05/05/2025 04:02:09,3277.80,3277.80,3277.80,3277.80,3277.40,3277.40,3277.40,3277.40
05/05/2025 04:04:02,3277.80,3279.80,3277.80,3278.40,3277.40,3279.60,3277.40,3278.10
05/05/2025 04:05:01,3277.80,3279.00,3277.80,3279.00,3277.50,3278.70,3277.50,3278.70
05/05/2025 04:06:39,3279.00,3279.40,3278.30,3278.30,3278.70,3279.20,3278.10,3278.10
05/05/2025 04:06:39,3278.30,3278.30,3278.30,3278.30,3278.10,3278.10,3278.10,3278.10
05/05/2025 04:06:45,3278.30,3278.30,3276.20,3276.20,3278.10,3278.10,3276.00,3276.00
05/05/2025 04:06:56,3276.20,3276.90,3275.00,3275.00,3276.00,3276.50,3274.70,3274.70
05/05/2025 04:07:21,3275.00,3276.10,3274.20,3276.00,3274.70,3275.80,3273.90,3275.70
05/05/2025 04:09:27,3276.00,3276.40,3275.20,3275.50,3275.70,3276.00,3274.90,3275.20
05/05/2025 04:10:16,3275.50,3275.50,3274.00,3274.20,3275.20,3275.20,3273.70,3273.80
05/05/2025 04:10:30,3274.20,3274.20,3273.20,3273.20,3273.80,3273.90,3273.00,3273.00
05/05/2025 04:10:36,3273.20,3273.20,3272.30,3272.60,3273.00,3273.00,3272.00,3272.30
05/05/2025 04:10:58,3272.60,3272.60,3271.10,3271.10,3272.30,3272.30,3270.80,3270.80
05/05/2025 04:11:03,3271.00,3271.40,3270.50,3270.50,3270.80,3271.10,3270.20,3270.20
05/05/2025 04:11:51,3270.50,3271.10,3269.30,3271.00,3270.20,3270.80,3269.10,3270.60
05/05/2025 04:12:02,3270.90,3271.40,3270.60,3270.80,3270.60,3271.10,3270.30,3270.50
05/05/2025 04:14:40,3270.80,3270.80,3269.10,3269.30,3270.50,3270.50,3268.80,3269.00
05/05/2025 04:15:20,3269.30,3269.80,3268.50,3269.80,3269.00,3269.50,3268.30,3269.50
05/05/2025 04:17:18,3269.80,3270.50,3269.20,3269.20,3269.50,3270.20,3268.90,3268.90
05/05/2025 04:18:05,3269.20,3269.20,3267.90,3267.90,3268.90,3268.90,3267.70,3267.70
05/05/2025 04:18:28,3267.90,3268.00,3267.40,3267.40,3267.70,3267.80,3267.20,3267.20
05/05/2025 04:18:49,3267.40,3268.00,3266.90,3268.00,3267.20,3267.70,3266.70,3267.70
05/05/2025 04:21:44,3268.00,3269.00,3267.10,3267.40,3267.70,3268.70,3266.80,3267.10
05/05/2025 04:21:59,3267.40,3267.40,3266.20,3266.20,3267.10,3267.10,3265.90,3265.90
05/05/2025 04:22:17,3266.10,3267.00,3265.90,3267.00,3265.80,3266.80,3265.60,3266.80
05/05/2025 04:22:43,3267.00,3267.80,3267.00,3267.80,3266.80,3267.60,3266.80,3267.50
05/05/2025 04:24:42,3267.80,3269.10,3267.40,3269.10,3267.50,3268.90,3267.10,3268.90
05/05/2025 04:26:03,3269.10,3269.50,3268.00,3268.00,3268.90,3269.30,3267.70,3267.70
05/05/2025 04:26:45,3268.00,3268.00,3267.20,3267.40,3267.70,3267.70,3266.90,3267.00
05/05/2025 04:27:05,3267.40,3267.50,3266.80,3267.50,3267.00,3267.30,3266.60,3267.30
05/05/2025 04:30:38,3267.50,3268.40,3267.10,3267.10,3267.30,3268.00,3266.80,3266.80
05/05/2025 04:31:44,3267.10,3267.80,3266.30,3266.30,3266.80,3267.50,3266.10,3266.10
05/05/2025 04:33:36,3266.00,3267.00,3265.30,3267.00,3265.70,3266.70,3265.10,3266.70
05/05/2025 04:33:39,3267.00,3267.00,3266.00,3266.00,3266.70,3266.70,3265.60,3265.60
05/05/2025 04:34:09,3266.00,3266.10,3265.40,3265.70,3265.60,3265.80,3265.10,3265.40
05/05/2025 04:35:42,3265.70,3265.90,3264.60,3265.70,3265.40,3265.60,3264.30,3265.40
05/05/2025 04:36:15,3265.70,3265.80,3265.10,3265.10,3265.40,3265.50,3264.80,3264.80
05/05/2025 04:37:29,3265.10,3265.10,3264.00,3264.00,3264.80,3264.80,3263.80,3263.80
05/05/2025 04:38:40,3264.00,3265.10,3263.90,3265.10,3263.80,3264.80,3263.70,3264.80
05/05/2025 04:40:44,3265.10,3266.00,3264.60,3266.00,3264.80,3265.80,3264.30,3265.80
05/05/2025 04:41:20,3266.00,3266.00,3265.00,3265.00,3265.80,3265.80,3264.70,3264.70
05/05/2025 04:41:22,3265.00,3265.00,3264.30,3264.30,3264.70,3264.70,3264.00,3264.00
05/05/2025 04:43:03,3264.30,3264.70,3263.20,3263.40,3264.00,3264.40,3263.00,3263.20
05/05/2025 04:43:03,3263.40,3263.40,3262.10,3262.10,3263.20,3263.20,3261.80,3261.80
05/05/2025 04:43:13,3262.10,3262.80,3262.00,3262.80,3261.80,3262.50,3261.70,3262.50
05/05/2025 04:43:13,3262.80,3262.80,3262.60,3262.60,3262.50,3262.50,3262.30,3262.30
05/05/2025 04:44:53,3262.60,3263.10,3261.10,3263.10,3262.30,3262.90,3260.90,3262.90
05/05/2025 04:47:08,3263.10,3264.00,3262.00,3264.00,3262.90,3263.70,3261.80,3263.70
05/05/2025 04:48:47,3264.00,3264.20,3263.30,3263.30,3263.70,3263.90,3263.00,3263.10
05/05/2025 04:49:30,3263.00,3264.00,3262.40,3264.00,3262.70,3263.70,3262.10,3263.70
05/05/2025 04:55:45,3264.00,3264.60,3263.30,3263.40,3263.70,3264.30,3263.00,3263.20
05/05/2025 04:56:12,3263.40,3263.90,3262.40,3263.90,3263.20,3263.70,3262.20,3263.70
05/05/2025 04:58:06,3263.90,3264.10,3263.10,3263.50,3263.70,3263.80,3262.80,3263.20
05/05/2025 05:02:44,3263.50,3263.90,3262.00,3262.00,3263.20,3263.70,3261.80,3261.80
05/05/2025 05:06:02,3262.00,3263.00,3262.00,3263.00,3261.80,3262.80,3261.70,3262.80
05/05/2025 05:07:11,3263.00,3264.20,3262.30,3264.20,3262.80,3264.00,3262.10,3264.00
05/05/2025 05:08:16,3264.20,3265.00,3264.10,3265.00,3264.00,3264.80,3263.80,3264.80
05/05/2025 05:08:59,3265.20,3266.00,3264.80,3266.00,3265.00,3265.90,3264.60,3265.90
05/05/2025 05:10:03,3266.00,3266.20,3265.20,3265.40,3265.90,3266.00,3265.00,3265.10
05/05/2025 05:11:06,3265.40,3265.40,3264.10,3264.20,3265.10,3265.10,3263.90,3263.90
05/05/2025 05:12:11,3264.20,3264.40,3263.20,3263.20,3263.90,3264.10,3262.90,3262.90
05/05/2025 05:13:25,3263.20,3264.10,3262.50,3264.00,3262.90,3263.90,3262.20,3263.70
05/05/2025 05:13:36,3264.00,3264.70,3264.00,3264.60,3263.70,3264.40,3263.70,3264.30
05/05/2025 05:18:18,3264.60,3266.00,3264.60,3266.00,3264.30,3265.70,3264.30,3265.70
05/05/2025 05:18:32,3265.90,3266.00,3265.90,3265.90,3265.60,3265.70,3265.60,3265.70
05/05/2025 05:21:34,3265.90,3267.50,3265.90,3266.10,3265.70,3267.20,3265.70,3265.80
05/05/2025 05:22:31,3266.30,3266.80,3265.50,3266.80,3266.00,3266.50,3265.20,3266.50
05/05/2025 05:25:27,3267.20,3267.80,3266.10,3266.10,3266.90,3267.60,3265.90,3265.90
05/05/2025 05:28:12,3266.10,3266.30,3265.30,3265.30,3265.90,3266.00,3265.00,3265.00
05/05/2025 05:28:26,3265.30,3265.30,3264.50,3264.50,3265.00,3265.00,3264.20,3264.20
05/05/2025 05:29:23,3264.50,3264.90,3264.00,3264.90,3264.20,3264.70,3263.70,3264.70
05/05/2025 05:30:01,3264.90,3265.10,3264.00,3264.00,3264.70,3264.80,3263.70,3263.70
05/05/2025 05:30:37,3264.00,3264.00,3263.30,3263.30,3263.70,3263.70,3263.00,3263.00
05/05/2025 05:31:02,3263.30,3263.30,3262.00,3262.00,3263.00,3263.00,3261.70,3261.70
05/05/2025 05:31:08,3262.00,3262.90,3262.00,3262.90,3261.70,3262.60,3261.70,3262.60
05/05/2025 05:35:47,3263.20,3263.80,3262.40,3263.80,3262.90,3263.60,3262.20,3263.40
05/05/2025 05:36:58,3263.80,3263.80,3262.90,3262.90,3263.40,3263.50,3262.60,3262.60
05/05/2025 05:37:30,3262.90,3263.10,3262.00,3262.00,3262.60,3262.80,3261.70,3261.70
05/05/2025 05:38:22,3261.90,3263.10,3261.90,3263.10,3261.70,3262.90,3261.70,3262.90
05/05/2025 05:38:51,3263.10,3264.20,3263.10,3264.20,3262.90,3263.90,3262.90,3263.90
05/05/2025 05:42:15,3264.20,3265.00,3263.80,3265.00,3263.90,3264.80,3263.50,3264.80
05/05/2025 05:44:05,3265.00,3265.60,3264.00,3264.00,3264.80,3265.30,3263.70,3263.70
05/05/2025 05:46:15,3264.00,3264.40,3263.00,3263.00,3263.70,3264.20,3262.70,3262.70
05/05/2025 05:48:48,3263.00,3263.60,3261.90,3261.90,3262.70,3263.50,3261.50,3261.50
05/05/2025 05:50:18,3261.90,3263.00,3261.70,3263.00,3261.50,3262.80,3261.30,3262.80
05/05/2025 05:52:27,3263.20,3264.00,3262.90,3264.00,3263.00,3263.80,3262.60,3263.80
05/05/2025 05:54:31,3264.00,3264.90,3264.00,3264.90,3263.80,3264.70,3263.80,3264.70
05/05/2025 05:56:03,3264.90,3266.00,3264.90,3266.00,3264.70,3265.70,3264.70,3265.70
05/05/2025 05:57:36,3266.00,3266.80,3265.00,3265.00,3265.70,3266.60,3264.80,3264.80
05/05/2025 05:59:37,3265.00,3265.00,3264.00,3264.00,3264.80,3264.80,3263.80,3263.80
05/05/2025 06:01:54,3264.00,3264.90,3263.90,3264.90,3263.80,3264.70,3263.60,3264.70
05/05/2025 06:04:03,3265.20,3266.00,3264.00,3264.00,3264.90,3265.70,3263.70,3263.70
05/05/2025 06:06:22,3264.00,3265.20,3264.00,3265.00,3263.70,3264.90,3263.70,3264.70
05/05/2025 06:06:48,3265.20,3266.00,3265.20,3266.00,3264.90,3265.70,3264.90,3265.70
05/05/2025 06:07:57,3266.20,3266.60,3265.80,3266.60,3265.90,3266.40,3265.60,3266.40
05/05/2025 06:10:03,3266.60,3267.90,3266.60,3267.90,3266.40,3267.70,3266.40,3267.70
05/05/2025 06:13:55,3267.90,3268.90,3267.00,3267.40,3267.70,3268.70,3266.70,3267.10
05/05/2025 06:26:24,3267.40,3267.90,3266.20,3266.20,3267.10,3267.70,3265.90,3265.90
05/05/2025 06:30:08,3266.20,3267.00,3265.30,3267.00,3265.90,3266.80,3264.90,3266.70
05/05/2025 06:30:47,3267.00,3267.20,3266.00,3266.00,3266.70,3266.90,3265.80,3265.80
05/05/2025 06:32:41,3265.80,3267.00,3265.00,3267.00,3265.50,3266.70,3264.70,3266.70
05/05/2025 06:35:21,3267.10,3268.00,3266.50,3268.00,3266.80,3267.80,3266.20,3267.70
05/05/2025 06:37:26,3268.00,3269.00,3267.90,3269.00,3267.70,3268.70,3267.60,3268.70
05/05/2025 06:40:02,3269.00,3269.80,3268.50,3269.80,3268.70,3269.50,3268.30,3269.50
05/05/2025 06:43:48,3269.80,3270.40,3269.00,3269.00,3269.50,3270.20,3268.70,3268.70
05/05/2025 06:44:29,3269.00,3269.00,3268.10,3268.10,3268.70,3268.70,3267.80,3267.80
05/05/2025 06:44:38,3268.10,3268.10,3267.00,3267.00,3267.80,3267.80,3266.80,3266.80
05/05/2025 06:45:17,3267.00,3267.10,3265.90,3266.10,3266.80,3266.80,3265.80,3265.80
05/05/2025 06:45:21,3266.00,3266.00,3265.00,3265.00,3265.70,3265.70,3264.70,3264.70
05/05/2025 06:45:35,3265.00,3265.00,3264.40,3264.40,3264.70,3264.70,3264.10,3264.10
05/05/2025 06:46:30,3264.40,3264.70,3264.20,3264.60,3264.10,3264.50,3263.90,3264.30
05/05/2025 06:47:30,3264.60,3265.20,3264.10,3264.10,3264.30,3264.90,3263.80,3263.80
05/05/2025 06:47:46,3264.10,3264.10,3263.80,3263.80,3263.80,3263.80,3263.60,3263.60
05/05/2025 06:48:05,3263.80,3263.90,3263.30,3263.90,3263.60,3263.60,3263.00,3263.60
05/05/2025 06:50:01,3263.90,3265.10,3263.00,3263.00,3263.60,3264.90,3262.70,3262.70
05/05/2025 06:50:33,3263.00,3264.30,3262.50,3264.30,3262.70,3264.00,3262.10,3264.00
05/05/2025 06:51:49,3264.30,3265.00,3263.90,3265.00,3264.00,3264.70,3263.70,3264.60
05/05/2025 06:52:34,3265.00,3265.80,3264.80,3265.60,3264.60,3265.60,3264.40,3265.40
05/05/2025 06:52:47,3266.00,3266.00,3265.00,3265.00,3265.80,3265.80,3264.70,3264.70
05/05/2025 06:54:24,3265.00,3266.00,3264.80,3266.00,3264.70,3265.80,3264.50,3265.80
05/05/2025 06:54:44,3266.40,3266.90,3266.30,3266.90,3266.20,3266.60,3266.10,3266.60
05/05/2025 06:55:01,3267.00,3267.60,3266.70,3267.60,3266.70,3267.30,3266.50,3267.30
05/05/2025 06:56:18,3267.60,3269.00,3267.60,3269.00,3267.30,3268.70,3267.30,3268.70
05/05/2025 06:58:55,3269.00,3269.20,3268.10,3268.20,3268.70,3268.90,3267.80,3267.90
05/05/2025 07:00:50,3268.20,3268.90,3267.10,3268.90,3267.90,3268.70,3266.80,3268.70
05/05/2025 07:02:49,3268.90,3270.00,3268.50,3270.00,3268.70,3269.70,3268.30,3269.70
05/05/2025 07:02:57,3270.00,3270.20,3269.20,3269.20,3269.70,3269.90,3269.00,3269.00
05/05/2025 07:03:02,3269.20,3269.20,3267.90,3267.90,3269.00,3269.00,3267.60,3267.60
05/05/2025 07:03:09,3267.90,3267.90,3267.30,3267.30,3267.60,3267.60,3267.00,3267.00
05/05/2025 07:03:49,3267.30,3267.30,3266.00,3266.40,3267.00,3267.00,3265.70,3266.10
05/05/2025 07:04:02,3266.40,3266.70,3266.00,3266.70,3266.10,3266.40,3265.70,3266.40
05/05/2025 07:04:06,3266.70,3267.00,3266.10,3266.10,3266.40,3266.70,3265.90,3265.90
05/05/2025 07:06:02,3266.10,3266.40,3265.30,3266.30,3265.90,3266.10,3265.00,3266.00
05/05/2025 07:07:38,3266.30,3268.30,3266.30,3268.30,3266.00,3268.10,3266.00,3268.10
05/05/2025 07:11:07,3268.30,3268.60,3266.90,3266.90,3268.10,3268.40,3266.60,3266.60
05/05/2025 07:11:37,3266.90,3268.00,3266.90,3267.90,3266.60,3267.80,3266.60,3267.60
05/05/2025 07:11:56,3267.90,3267.90,3267.30,3267.30,3267.60,3267.70,3267.00,3267.00
05/05/2025 07:12:26,3267.30,3267.30,3265.70,3265.70,3267.00,3267.00,3265.40,3265.40
05/05/2025 07:13:27,3265.70,3267.20,3265.70,3267.20,3265.40,3266.90,3265.40,3266.90
05/05/2025 07:14:44,3267.20,3268.30,3267.20,3268.30,3266.90,3267.90,3266.90,3267.90
05/05/2025 07:19:00,3268.30,3268.80,3267.20,3267.20,3267.90,3268.60,3266.90,3266.90
05/05/2025 07:19:04,3267.20,3267.20,3266.20,3266.20,3266.90,3266.90,3266.00,3266.00
05/05/2025 07:20:06,3266.20,3267.00,3265.10,3266.90,3266.00,3266.70,3264.90,3266.60
05/05/2025 07:23:41,3266.90,3268.00,3266.20,3268.00,3266.60,3267.80,3265.90,3267.80
05/05/2025 07:24:03,3268.00,3268.30,3266.80,3266.80,3267.80,3268.00,3266.60,3266.60
05/05/2025 07:26:15,3266.80,3267.60,3266.10,3266.10,3266.60,3267.30,3265.80,3265.90
05/05/2025 07:28:18,3266.10,3267.40,3265.90,3267.40,3265.90,3267.20,3265.60,3267.20
05/05/2025 07:28:46,3267.40,3267.80,3267.20,3267.80,3267.20,3267.60,3266.90,3267.60
05/05/2025 07:30:00,3267.80,3268.40,3267.10,3267.50,3267.60,3268.10,3266.90,3267.10
05/05/2025 07:32:02,3267.50,3267.70,3266.10,3266.10,3267.10,3267.40,3265.80,3265.80
05/05/2025 07:33:00,3265.80,3267.20,3265.60,3267.00,3265.50,3266.90,3265.40,3266.70
05/05/2025 07:33:21,3267.00,3267.10,3266.10,3266.10,3266.70,3266.90,3265.80,3265.80
05/05/2025 07:34:37,3266.10,3266.50,3265.10,3266.50,3265.80,3266.20,3264.80,3266.20
05/05/2025 07:34:48,3267.20,3268.00,3267.00,3267.80,3266.90,3267.80,3266.70,3267.60
05/05/2025 07:35:14,3267.80,3268.90,3267.40,3267.80,3267.60,3268.60,3267.10,3267.60
05/05/2025 07:35:28,3267.80,3267.80,3266.70,3267.40,3267.60,3267.60,3266.40,3267.10
05/05/2025 07:35:38,3267.40,3268.90,3267.40,3268.90,3267.10,3268.70,3267.10,3268.70
05/05/2025 07:36:24,3268.90,3270.00,3268.90,3270.00,3268.70,3269.80,3268.70,3269.80
05/05/2025 07:36:35,3270.00,3270.00,3269.10,3269.10,3269.80,3269.80,3268.80,3268.80
05/05/2025 07:41:02,3269.10,3270.00,3268.30,3270.00,3268.80,3269.80,3268.10,3269.80
05/05/2025 07:42:36,3270.10,3270.60,3269.20,3270.60,3269.80,3270.40,3268.90,3270.40
05/05/2025 07:43:40,3270.60,3272.00,3270.60,3272.00,3270.40,3271.70,3270.40,3271.70
05/05/2025 07:44:50,3272.00,3272.60,3271.00,3271.30,3271.70,3272.30,3270.80,3271.10
05/05/2025 07:47:00,3271.00,3271.50,3270.20,3270.20,3270.70,3271.20,3270.00,3270.00
05/05/2025 07:49:24,3269.90,3271.00,3269.90,3271.00,3269.70,3270.70,3269.70,3270.70
05/05/2025 07:54:41,3271.00,3272.00,3270.20,3271.90,3270.70,3271.80,3270.00,3271.60
