date, time, average_range
21/04/2025,05:30,9.26
21/04/2025,06:00,17.63
21/04/2025,06:30,14.37
21/04/2025,07:00,16.0
21/04/2025,07:30,12.44
21/04/2025,08:00,11.83
21/04/2025,08:30,14.37
21/04/2025,09:00,11.56
21/04/2025,09:30,11.04
21/04/2025,10:00,12.73
21/04/2025,10:30,11.05
21/04/2025,11:00,10.48
21/04/2025,11:30,11.62
21/04/2025,12:00,16.0
21/04/2025,12:30,16.41
21/04/2025,13:00,17.19
21/04/2025,13:30,15.86
21/04/2025,14:00,22.76
21/04/2025,14:30,30.48
21/04/2025,15:00,25.79
21/04/2025,15:30,27.31
21/04/2025,16:00,20.83
21/04/2025,16:30,19.11
21/04/2025,17:00,15.45
21/04/2025,17:30,13.69
21/04/2025,18:00,17.43
21/04/2025,18:30,13.23
21/04/2025,19:00,13.04
21/04/2025,19:30,9.41
21/04/2025,20:00,12.73
21/04/2025,20:30,13.33
21/04/2025,21:00,11.43
21/04/2025,21:30,10.67
21/04/2025,23:00,17.14
21/04/2025,23:30,12.16
22/04/2025,00:00,17.91
22/04/2025,00:30,20.83
22/04/2025,01:00,40.0
22/04/2025,01:30,23.45
22/04/2025,02:00,25.38
22/04/2025,02:30,27.72
22/04/2025,03:00,24.69
22/04/2025,03:30,23.31
22/04/2025,04:00,26.21
22/04/2025,04:30,22.76
22/04/2025,05:00,19.03
22/04/2025,05:30,14.62
22/04/2025,06:00,16.43
22/04/2025,06:30,25.24
22/04/2025,07:00,28.41
22/04/2025,07:30,29.93
22/04/2025,08:00,29.79
22/04/2025,08:30,21.93
22/04/2025,09:00,17.38
22/04/2025,09:30,26.76
22/04/2025,10:00,24.0
22/04/2025,10:30,17.93
22/04/2025,11:00,22.21
22/04/2025,11:30,20.41
22/04/2025,12:00,18.86
22/04/2025,12:30,16.97
22/04/2025,13:00,25.24
22/04/2025,13:30,33.24
22/04/2025,14:00,39.31
22/04/2025,14:30,49.52
22/04/2025,15:00,36.41
22/04/2025,15:30,25.79
22/04/2025,16:00,25.1
22/04/2025,16:30,24.83
22/04/2025,17:00,49.66
22/04/2025,17:30,42.48
22/04/2025,18:00,35.72
22/04/2025,18:30,20.55
22/04/2025,19:00,20.55
22/04/2025,19:30,19.86
22/04/2025,20:00,17.24
22/04/2025,20:30,22.9
22/04/2025,21:00,16.62
22/04/2025,21:30,13.57
22/04/2025,23:00,90.62
22/04/2025,23:30,31.03
23/04/2025,00:00,27.17
23/04/2025,00:30,23.17
23/04/2025,01:00,21.63
23/04/2025,01:30,26.76
23/04/2025,02:00,41.66
23/04/2025,02:30,33.1
23/04/2025,03:00,18.76
23/04/2025,03:30,34.76
23/04/2025,04:00,36.0
23/04/2025,04:30,19.31
23/04/2025,05:00,15.56
23/04/2025,05:30,14.37
23/04/2025,06:00,15.86
23/04/2025,06:30,37.79
23/04/2025,07:00,32.97
23/04/2025,07:30,32.55
23/04/2025,08:00,24.0
23/04/2025,08:30,19.31
23/04/2025,09:00,21.52
23/04/2025,09:30,14.67
23/04/2025,10:00,14.67
23/04/2025,10:30,19.59
23/04/2025,11:00,19.59
23/04/2025,11:30,19.59
