date, time, average_range
22/04/2025,19:30,20.14
22/04/2025,20:00,17.43
22/04/2025,20:30,22.34
22/04/2025,21:00,17.33
22/04/2025,21:30,14.67
22/04/2025,23:00,90.76000000000001
22/04/2025,23:30,30.48
23/04/2025,00:00,27.31
23/04/2025,00:30,22.62
23/04/2025,01:00,21.43
23/04/2025,01:30,26.34
23/04/2025,02:00,42.48
23/04/2025,02:30,33.52
23/04/2025,03:00,18.76
23/04/2025,03:30,34.62
23/04/2025,04:00,35.03
23/04/2025,04:30,20.0
23/04/2025,05:00,15.14
23/04/2025,05:30,14.15
23/04/2025,06:00,16.28
23/04/2025,06:30,38.62
23/04/2025,07:00,32.97
23/04/2025,07:30,33.79
23/04/2025,08:00,24.55
23/04/2025,08:30,18.9
23/04/2025,09:00,21.52
23/04/2025,09:30,14.0
23/04/2025,10:00,21.24
23/04/2025,10:30,20.43
23/04/2025,11:00,19.43
23/04/2025,11:30,19.0
23/04/2025,12:00,23.72
23/04/2025,12:30,19.7
23/04/2025,13:00,24.97
23/04/2025,13:30,24.55
23/04/2025,14:00,29.1
23/04/2025,14:30,58.34
23/04/2025,15:00,52.69
23/04/2025,15:30,36.14
23/04/2025,16:00,40.83
23/04/2025,16:30,27.31
23/04/2025,17:00,21.1
23/04/2025,17:30,21.1
23/04/2025,18:00,25.38
23/04/2025,18:30,17.1
23/04/2025,19:00,14.76
23/04/2025,19:30,12.4
23/04/2025,20:00,16.77
23/04/2025,20:30,16.83
23/04/2025,21:00,12.52
23/04/2025,21:30,14.67
23/04/2025,23:00,26.48
23/04/2025,23:30,16.62
24/04/2025,00:00,11.82
24/04/2025,00:30,11.83
24/04/2025,01:00,19.0
24/04/2025,01:30,23.86
24/04/2025,02:00,35.03
24/04/2025,02:30,30.07
24/04/2025,03:00,25.33
24/04/2025,03:30,29.79
24/04/2025,04:00,24.0
24/04/2025,04:30,18.62
24/04/2025,05:00,12.89
24/04/2025,05:30,12.46
24/04/2025,06:00,12.8
24/04/2025,06:30,20.69
24/04/2025,07:00,24.83
24/04/2025,07:30,18.34
24/04/2025,08:00,18.34
24/04/2025,08:30,18.34
24/04/2025,09:00,18.34
24/04/2025,09:30,18.34
