datetime, lowest_spread, highest_spread
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:10:59,3,3
06/05/2025 11:11:00,2,2
06/05/2025 11:11:00,2,2
06/05/2025 11:11:01,2,2
06/05/2025 11:11:01,2,2
06/05/2025 11:11:03,2,2
06/05/2025 11:11:03,2,2
06/05/2025 11:11:04,3,3
06/05/2025 11:11:04,3,3
06/05/2025 11:11:04,2,2
06/05/2025 11:11:05,2,2
06/05/2025 11:11:05,2,2
06/05/2025 11:11:05,2,2
06/05/2025 11:11:05,2,2
06/05/2025 11:11:05,2,2
06/05/2025 11:11:05,2,2
06/05/2025 11:11:05,2,2
06/05/2025 11:11:05,2,2
06/05/2025 11:11:05,2,2
06/05/2025 11:11:05,2,2
06/05/2025 11:11:05,2,2
06/05/2025 11:11:06,2,2
06/05/2025 11:11:06,3,3
06/05/2025 11:11:06,3,3
06/05/2025 11:11:06,3,3
06/05/2025 11:11:06,2,2
06/05/2025 11:11:06,2,2
06/05/2025 11:11:06,2,2
06/05/2025 11:11:06,2,2
06/05/2025 11:11:06,2,2
06/05/2025 11:11:10,3,3
06/05/2025 11:11:10,3,3
06/05/2025 11:11:10,3,3
06/05/2025 11:11:12,2,2
06/05/2025 11:11:12,2,2
06/05/2025 11:11:12,2,2
06/05/2025 11:11:12,2,2
06/05/2025 11:11:12,2,2
06/05/2025 11:11:12,2,2
06/05/2025 11:11:12,2,2
06/05/2025 11:11:12,2,2
06/05/2025 11:11:12,2,2
06/05/2025 11:11:12,2,2
06/05/2025 11:11:12,2,2
06/05/2025 11:11:12,2,2
06/05/2025 11:11:12,2,2
06/05/2025 11:11:12,2,2
06/05/2025 11:11:12,2,2
06/05/2025 11:11:12,2,2
06/05/2025 11:11:13,3,3
06/05/2025 11:11:13,3,3
06/05/2025 11:11:13,3,3
06/05/2025 11:11:15,2,2
06/05/2025 11:11:16,3,3
06/05/2025 11:11:18,3,3
06/05/2025 11:11:19,2,2
06/05/2025 11:11:19,3,3
06/05/2025 11:11:19,3,3
06/05/2025 11:11:19,3,3
06/05/2025 11:11:19,3,3
06/05/2025 11:11:20,2,2
06/05/2025 11:11:28,2,2
06/05/2025 11:11:28,2,2
06/05/2025 11:11:28,2,2
06/05/2025 11:11:28,2,2
06/05/2025 11:11:29,3,3
06/05/2025 11:11:29,3,3
06/05/2025 11:11:29,3,3
06/05/2025 11:11:29,3,3
06/05/2025 11:11:29,3,3
06/05/2025 11:11:29,3,3
06/05/2025 11:11:29,3,3
06/05/2025 11:11:29,3,3
06/05/2025 11:11:29,3,3
06/05/2025 11:11:29,3,3
06/05/2025 11:11:29,3,3
06/05/2025 11:11:29,2,2
06/05/2025 11:11:30,3,3
06/05/2025 11:11:30,3,3
06/05/2025 11:11:30,3,3
06/05/2025 11:11:30,3,3
06/05/2025 11:11:30,3,3
06/05/2025 11:11:30,3,3
06/05/2025 11:11:30,3,3
06/05/2025 11:11:30,3,3
06/05/2025 11:11:30,2,2
06/05/2025 11:11:30,3,3
06/05/2025 11:11:30,3,3
06/05/2025 11:11:37,2,2
06/05/2025 11:11:37,2,2
06/05/2025 11:11:38,2,2
06/05/2025 11:11:38,2,2
06/05/2025 11:11:38,2,2
06/05/2025 11:11:38,3,3
06/05/2025 11:11:38,3,3
06/05/2025 11:11:38,3,3
06/05/2025 11:11:38,3,3
06/05/2025 11:11:38,3,3
06/05/2025 11:11:38,3,3
06/05/2025 11:11:38,3,3
06/05/2025 11:11:38,3,3
06/05/2025 11:11:38,3,3
06/05/2025 11:11:38,3,3
06/05/2025 11:11:38,3,3
06/05/2025 11:11:38,3,3
06/05/2025 11:11:38,3,3
06/05/2025 11:11:38,3,3
06/05/2025 11:11:38,3,3
06/05/2025 11:11:38,3,3
06/05/2025 11:11:39,3,3
06/05/2025 11:11:39,3,3
06/05/2025 11:11:39,3,3
06/05/2025 11:11:41,3,3
06/05/2025 11:11:41,3,3
06/05/2025 11:11:44,2,2
06/05/2025 11:11:44,2,2
06/05/2025 11:11:44,2,2
06/05/2025 11:11:44,2,2
06/05/2025 11:11:44,2,2
06/05/2025 11:11:44,2,2
06/05/2025 11:11:44,2,2
06/05/2025 11:11:44,2,2
06/05/2025 11:11:44,2,2
06/05/2025 11:11:44,2,2
06/05/2025 11:11:44,2,2
06/05/2025 11:11:44,2,2
06/05/2025 11:11:44,2,2
06/05/2025 11:11:44,2,2
06/05/2025 11:11:44,2,2
06/05/2025 11:11:44,3,3
06/05/2025 11:11:44,3,3
06/05/2025 11:11:45,3,3
06/05/2025 11:11:45,3,3
06/05/2025 11:11:45,3,3
06/05/2025 11:11:45,3,3
06/05/2025 11:11:47,3,3
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:48,2,2
06/05/2025 11:11:49,2,2
06/05/2025 11:11:50,2,2
06/05/2025 11:11:55,2,2
06/05/2025 11:11:57,2,2
06/05/2025 11:11:59,3,3
06/05/2025 11:12:01,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:07,2,2
06/05/2025 11:12:09,2,2
06/05/2025 11:12:09,2,2
06/05/2025 11:12:12,2,2
06/05/2025 11:12:13,3,3
06/05/2025 11:12:13,3,3
06/05/2025 11:12:13,3,3
06/05/2025 11:12:13,3,3
06/05/2025 11:12:22,1,1
06/05/2025 11:12:23,2,2
06/05/2025 11:12:23,2,2
06/05/2025 11:12:23,2,2
06/05/2025 11:12:23,2,2
06/05/2025 11:12:23,2,2
06/05/2025 11:12:23,2,2
06/05/2025 11:12:23,2,2
06/05/2025 11:12:24,2,2
06/05/2025 11:12:24,2,2
06/05/2025 11:12:24,2,2
06/05/2025 11:12:24,2,2
06/05/2025 11:12:25,2,2
06/05/2025 11:12:27,3,3
06/05/2025 11:12:28,2,2
06/05/2025 11:12:28,2,2
06/05/2025 11:12:30,3,3
06/05/2025 11:12:31,2,2
06/05/2025 11:12:31,2,2
06/05/2025 11:12:32,3,3
06/05/2025 11:12:32,3,3
06/05/2025 11:12:33,3,3
06/05/2025 11:12:33,3,3
06/05/2025 11:12:33,3,3
06/05/2025 11:12:34,3,3
06/05/2025 11:12:34,3,3
06/05/2025 11:12:34,3,3
06/05/2025 11:12:37,3,3
06/05/2025 11:12:37,3,3
06/05/2025 11:12:37,3,3
06/05/2025 11:12:37,3,3
06/05/2025 11:12:37,3,3
06/05/2025 11:12:37,3,3
06/05/2025 11:12:37,3,3
06/05/2025 11:12:37,3,3
06/05/2025 11:12:37,3,3
06/05/2025 11:12:37,3,3
06/05/2025 11:12:37,3,3
06/05/2025 11:12:37,3,3
06/05/2025 11:12:37,3,3
06/05/2025 11:12:38,2,2
06/05/2025 11:12:40,3,3
06/05/2025 11:12:40,3,3
06/05/2025 11:12:42,3,3
06/05/2025 11:12:42,2,2
06/05/2025 11:12:42,3,3
06/05/2025 11:12:42,3,3
06/05/2025 11:12:44,2,2
06/05/2025 11:12:46,2,2
06/05/2025 11:12:47,2,2
06/05/2025 11:12:48,2,2
06/05/2025 11:12:48,2,2
06/05/2025 11:12:49,3,3
06/05/2025 11:12:49,4,4
06/05/2025 11:12:49,4,4
06/05/2025 11:12:49,4,4
06/05/2025 11:12:49,4,4
06/05/2025 11:12:49,4,4
06/05/2025 11:12:49,4,4
06/05/2025 11:12:49,4,4
06/05/2025 11:12:51,4,4
06/05/2025 11:12:51,4,4
06/05/2025 11:12:51,4,4
06/05/2025 11:12:51,4,4
06/05/2025 11:12:51,4,4
06/05/2025 11:12:51,4,4
06/05/2025 11:12:51,4,4
06/05/2025 11:12:51,4,4
06/05/2025 11:12:51,4,4
06/05/2025 11:12:51,4,4
06/05/2025 11:12:52,3,3
06/05/2025 11:12:53,3,3
06/05/2025 11:12:53,3,3
06/05/2025 11:12:53,2,2
06/05/2025 11:12:53,2,2
06/05/2025 11:12:53,2,2
06/05/2025 11:12:54,3,3
06/05/2025 11:12:54,3,3
06/05/2025 11:12:54,2,2
06/05/2025 11:12:55,3,3
06/05/2025 11:12:59,3,3
06/05/2025 11:13:01,2,2
06/05/2025 11:13:02,3,3
06/05/2025 11:13:02,3,3
06/05/2025 11:13:02,3,3
06/05/2025 11:13:02,3,3
06/05/2025 11:13:03,3,3
06/05/2025 11:13:04,2,2
06/05/2025 11:13:05,2,2
06/05/2025 11:13:05,2,2
06/05/2025 11:13:05,2,2
06/05/2025 11:13:05,2,2
06/05/2025 11:13:05,2,2
06/05/2025 11:13:05,2,2
06/05/2025 11:13:05,2,2
06/05/2025 11:13:05,2,2
06/05/2025 11:13:05,2,2
06/05/2025 11:13:05,2,2
06/05/2025 11:13:06,2,2
06/05/2025 11:13:06,2,2
06/05/2025 11:13:07,2,2
06/05/2025 11:13:08,2,2
06/05/2025 11:13:08,2,2
06/05/2025 11:13:08,1,1
06/05/2025 11:13:08,1,1
06/05/2025 11:13:08,1,1
06/05/2025 11:13:08,1,1
06/05/2025 11:13:09,3,3
06/05/2025 11:13:09,3,3
06/05/2025 11:13:09,2,2
06/05/2025 11:13:09,2,2
06/05/2025 11:13:10,2,2
06/05/2025 11:13:10,2,2
06/05/2025 11:13:10,2,2
06/05/2025 11:13:10,2,2
06/05/2025 11:13:10,2,2
06/05/2025 11:13:10,2,2
06/05/2025 11:13:10,2,2
06/05/2025 11:13:10,2,2
06/05/2025 11:13:10,3,3
06/05/2025 11:13:10,3,3
06/05/2025 11:13:10,3,3
06/05/2025 11:13:11,2,2
06/05/2025 11:13:11,2,2
06/05/2025 11:13:11,2,2
06/05/2025 11:13:11,2,2
06/05/2025 11:13:12,2,2
06/05/2025 11:13:12,2,2
06/05/2025 11:13:12,2,2
06/05/2025 11:13:12,2,2
06/05/2025 11:13:13,3,3
06/05/2025 11:13:13,3,3
06/05/2025 11:13:13,3,3
06/05/2025 11:13:13,3,3
06/05/2025 11:13:13,3,3
06/05/2025 11:13:13,3,3
06/05/2025 11:13:13,3,3
06/05/2025 11:13:13,3,3
06/05/2025 11:13:14,3,3
06/05/2025 11:13:14,3,3
06/05/2025 11:13:15,2,2
06/05/2025 11:13:15,2,2
06/05/2025 11:13:15,2,2
06/05/2025 11:13:15,2,2
06/05/2025 11:13:15,2,2
06/05/2025 11:13:15,2,2
06/05/2025 11:13:15,2,2
06/05/2025 11:13:15,2,2
06/05/2025 11:13:15,2,2
06/05/2025 11:13:15,2,2
06/05/2025 11:13:15,2,2
06/05/2025 11:13:15,2,2
06/05/2025 11:13:15,2,2
06/05/2025 11:13:15,3,3
06/05/2025 11:13:15,2,2
06/05/2025 11:13:17,3,3
06/05/2025 11:13:17,3,3
06/05/2025 11:13:17,3,3
06/05/2025 11:13:17,3,3
06/05/2025 11:13:17,3,3
06/05/2025 11:13:17,3,3
06/05/2025 11:13:17,3,3
06/05/2025 11:13:17,3,3
06/05/2025 11:13:17,3,3
06/05/2025 11:13:17,3,3
06/05/2025 11:13:18,3,3
06/05/2025 11:13:18,3,3
06/05/2025 11:13:19,1,1
06/05/2025 11:13:19,1,1
06/05/2025 11:13:19,1,1
06/05/2025 11:13:19,1,1
06/05/2025 11:13:19,1,1
06/05/2025 11:13:19,1,1
06/05/2025 11:13:19,1,1
06/05/2025 11:13:19,1,1
06/05/2025 11:13:19,1,1
06/05/2025 11:13:19,1,1
06/05/2025 11:13:19,1,1
06/05/2025 11:13:19,1,1
06/05/2025 11:13:19,2,2
06/05/2025 11:13:19,2,2
06/05/2025 11:13:19,2,2
06/05/2025 11:13:21,3,3
06/05/2025 11:13:26,3,3
06/05/2025 11:13:27,3,3
06/05/2025 11:13:28,2,2
06/05/2025 11:13:32,2,2
06/05/2025 11:13:32,2,2
06/05/2025 11:13:32,2,2
06/05/2025 11:13:32,2,2
06/05/2025 11:13:32,2,2
06/05/2025 11:13:32,2,2
06/05/2025 11:13:32,2,2
06/05/2025 11:13:32,2,2
06/05/2025 11:13:32,2,2
06/05/2025 11:13:32,2,2
06/05/2025 11:13:32,2,2
06/05/2025 11:13:32,2,2
06/05/2025 11:13:32,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:33,2,2
06/05/2025 11:13:34,2,2
06/05/2025 11:13:34,2,2
06/05/2025 11:13:35,2,2
06/05/2025 11:13:35,2,2
06/05/2025 11:13:35,2,2
06/05/2025 11:13:35,2,2
06/05/2025 11:13:35,2,2
06/05/2025 11:13:35,2,2
06/05/2025 11:13:35,2,2
06/05/2025 11:13:35,2,2
06/05/2025 11:13:35,2,2
06/05/2025 11:13:35,2,2
06/05/2025 11:13:35,2,2
06/05/2025 11:13:36,2,2
06/05/2025 11:13:36,2,2
06/05/2025 11:13:36,2,2
06/05/2025 11:13:36,2,2
06/05/2025 11:13:36,2,2
06/05/2025 11:13:36,2,2
06/05/2025 11:13:36,2,2
06/05/2025 11:13:36,2,2
06/05/2025 11:13:36,2,2
06/05/2025 11:13:36,2,2
06/05/2025 11:13:39,2,2
06/05/2025 11:13:40,2,2
06/05/2025 11:13:40,2,2
06/05/2025 11:13:43,2,2
06/05/2025 11:13:43,2,2
06/05/2025 11:13:48,3,3
06/05/2025 11:13:48,3,3
06/05/2025 11:13:48,3,3
06/05/2025 11:13:48,3,3
06/05/2025 11:13:48,3,3
06/05/2025 11:13:48,3,3
06/05/2025 11:13:48,3,3
06/05/2025 11:13:48,3,3
06/05/2025 11:13:48,3,3
06/05/2025 11:13:48,3,3
06/05/2025 11:13:48,3,3
06/05/2025 11:13:50,2,2
06/05/2025 11:13:50,2,2
06/05/2025 11:13:50,2,2
06/05/2025 11:13:50,2,2
06/05/2025 11:13:50,2,2
06/05/2025 11:13:50,2,2
06/05/2025 11:13:50,2,2
06/05/2025 11:13:50,2,2
06/05/2025 11:13:50,2,2
06/05/2025 11:13:50,2,2
06/05/2025 11:13:50,2,2
06/05/2025 11:13:50,2,2
06/05/2025 11:13:50,3,3
06/05/2025 11:13:57,2,2
06/05/2025 11:13:59,3,3
06/05/2025 11:14:01,3,3
06/05/2025 11:14:01,3,3
06/05/2025 11:14:01,3,3
06/05/2025 11:14:01,3,3
06/05/2025 11:14:01,3,3
06/05/2025 11:14:01,3,3
06/05/2025 11:14:02,2,2
06/05/2025 11:14:04,2,2
06/05/2025 11:14:04,2,2
06/05/2025 11:14:05,3,3
06/05/2025 11:14:05,3,3
06/05/2025 11:14:05,3,3
06/05/2025 11:14:05,3,3
06/05/2025 11:14:05,3,3
06/05/2025 11:14:05,3,3
06/05/2025 11:14:05,3,3
06/05/2025 11:14:05,3,3
06/05/2025 11:14:05,3,3
06/05/2025 11:14:05,3,3
06/05/2025 11:14:05,3,3
06/05/2025 11:14:05,3,3
06/05/2025 11:14:05,3,3
06/05/2025 11:14:05,2,2
06/05/2025 11:14:05,2,2
06/05/2025 11:14:12,2,2
06/05/2025 11:14:12,2,2
06/05/2025 11:14:12,2,2
06/05/2025 11:14:22,2,2
06/05/2025 11:14:22,2,2
06/05/2025 11:14:22,2,2
06/05/2025 11:14:22,2,2
06/05/2025 11:14:22,2,2
06/05/2025 11:14:22,2,2
06/05/2025 11:14:22,2,2
06/05/2025 11:14:22,2,2
06/05/2025 11:14:22,2,2
06/05/2025 11:14:22,2,2
06/05/2025 11:14:25,1,1
06/05/2025 11:14:25,1,1
06/05/2025 11:14:25,1,1
06/05/2025 11:14:33,3,3
06/05/2025 11:14:37,3,3
06/05/2025 11:14:37,3,3
06/05/2025 11:14:37,3,3
06/05/2025 11:14:38,2,2
06/05/2025 11:14:38,2,2
06/05/2025 11:14:42,2,2
06/05/2025 11:14:42,2,2
06/05/2025 11:14:43,2,2
06/05/2025 11:14:43,2,2
06/05/2025 11:14:43,2,2
06/05/2025 11:14:43,2,2
06/05/2025 11:14:44,3,3
06/05/2025 11:14:44,2,2
06/05/2025 11:14:44,2,2
06/05/2025 11:14:44,2,2
06/05/2025 11:14:50,2,2
06/05/2025 11:14:51,2,2
06/05/2025 11:14:55,2,2
06/05/2025 11:14:55,2,2
06/05/2025 11:14:55,2,2
06/05/2025 11:14:55,2,2
06/05/2025 11:14:55,2,2
06/05/2025 11:14:55,2,2
06/05/2025 11:14:55,2,2
06/05/2025 11:14:55,2,2
06/05/2025 11:14:55,2,2
06/05/2025 11:14:55,2,2
06/05/2025 11:14:55,2,2
06/05/2025 11:14:55,2,2
06/05/2025 11:14:56,2,2
06/05/2025 11:14:56,2,2
06/05/2025 11:14:56,2,2
06/05/2025 11:15:01,3,3
06/05/2025 11:15:01,3,3
06/05/2025 11:15:01,3,3
06/05/2025 11:15:01,3,3
06/05/2025 11:15:01,3,3
06/05/2025 11:15:01,3,3
datetime, lowest_spread, highest_spread
06/05/2025 11:15:23,3,1
06/05/2025 11:16:09,3,1
06/05/2025 11:16:49,3,1
06/05/2025 11:17:19,3,2
06/05/2025 11:17:28,3,2
06/05/2025 11:17:52,3,1
06/05/2025 11:17:53,2,2
06/05/2025 11:18:12,3,1
06/05/2025 11:18:51,3,1
06/05/2025 11:18:53,3,2
06/05/2025 11:18:57,3,2
06/05/2025 11:19:26,3,1
06/05/2025 11:20:08,3,1
06/05/2025 11:20:10,3,2
06/05/2025 11:20:10,3,2
06/05/2025 11:20:34,3,1
06/05/2025 11:21:10,3,1
06/05/2025 11:21:28,3,1
06/05/2025 11:21:32,3,1
06/05/2025 11:22:02,3,1
06/05/2025 11:22:51,3,2
06/05/2025 11:23:13,3,2
06/05/2025 11:23:50,3,1
06/05/2025 11:24:42,3,1
06/05/2025 11:25:04,3,1
06/05/2025 11:25:13,3,1
06/05/2025 11:25:26,2,1
06/05/2025 11:25:34,2,2
06/05/2025 11:26:48,3,1
06/05/2025 11:28:00,3,1
06/05/2025 11:28:33,3,1
06/05/2025 11:30:36,3,1
06/05/2025 11:31:08,2,1
06/05/2025 11:31:50,3,1
06/05/2025 11:32:32,3,1
06/05/2025 11:32:38,3,2
06/05/2025 11:33:33,3,2
06/05/2025 11:34:09,3,1
06/05/2025 11:34:10,3,1
06/05/2025 11:35:08,3,1
06/05/2025 11:35:18,3,1
06/05/2025 11:35:31,3,2
06/05/2025 11:36:07,3,2
06/05/2025 11:36:15,3,2
06/05/2025 11:36:22,2,2
06/05/2025 11:36:38,2,2
06/05/2025 11:37:45,3,2
06/05/2025 11:38:24,3,2
06/05/2025 11:38:41,3,1
06/05/2025 11:40:25,3,1
06/05/2025 11:40:26,3,2
06/05/2025 11:40:47,3,2
06/05/2025 11:41:01,3,2
06/05/2025 11:41:26,3,2
06/05/2025 11:41:37,3,2
06/05/2025 11:42:49,3,2
06/05/2025 11:43:11,3,2
06/05/2025 11:43:39,3,1
06/05/2025 11:44:14,3,1
06/05/2025 11:44:43,3,1
06/05/2025 11:44:51,2,1
06/05/2025 11:45:01,3,1
06/05/2025 11:45:31,3,1
06/05/2025 11:46:04,3,2
06/05/2025 11:46:19,3,2
06/05/2025 11:46:51,3,1
06/05/2025 11:48:55,3,1
06/05/2025 11:49:25,3,1
06/05/2025 11:49:28,3,2
06/05/2025 11:50:07,3,1
06/05/2025 11:50:16,3,2
06/05/2025 11:50:39,3,2
06/05/2025 11:51:42,3,1
06/05/2025 11:52:36,3,1
06/05/2025 11:53:49,3,1
06/05/2025 11:54:02,3,1
06/05/2025 11:55:41,3,1
06/05/2025 11:56:57,3,1
06/05/2025 11:57:44,3,1
06/05/2025 11:57:58,2,1
06/05/2025 11:58:09,2,1
06/05/2025 11:58:21,3,1
06/05/2025 11:58:24,2,2
06/05/2025 11:58:37,3,2
06/05/2025 11:59:24,3,1
06/05/2025 11:59:31,3,2
06/05/2025 11:59:36,3,2
06/05/2025 11:59:40,3,2
06/05/2025 11:59:55,3,1
06/05/2025 12:00:10,3,1
06/05/2025 12:00:20,3,2
06/05/2025 12:00:44,3,1
06/05/2025 12:00:44,3,3
06/05/2025 12:01:07,3,1
06/05/2025 12:01:35,4,1
06/05/2025 12:01:43,3,2
06/05/2025 12:01:55,3,1
06/05/2025 12:03:04,3,1
06/05/2025 12:03:25,3,2
06/05/2025 12:04:41,3,1
06/05/2025 12:04:56,3,2
06/05/2025 12:05:10,3,2
06/05/2025 12:06:11,3,2
06/05/2025 12:06:33,3,1
06/05/2025 12:06:38,3,2
06/05/2025 12:07:30,3,2
06/05/2025 12:07:55,3,1
06/05/2025 12:08:42,3,1
06/05/2025 12:10:55,3,1
06/05/2025 12:11:26,3,2
06/05/2025 12:11:44,3,1
06/05/2025 12:12:14,3,2
06/05/2025 12:14:01,3,1
datetime, lowest_spread, highest_spread
06/05/2025 12:14:01,2,2
06/05/2025 12:15:40,3,1
06/05/2025 12:15:51,3,1
06/05/2025 12:16:47,3,1
06/05/2025 12:18:08,3,1
06/05/2025 12:18:11,3,2
06/05/2025 12:18:34,3,2
06/05/2025 12:18:48,2,2
06/05/2025 12:18:52,2,2
06/05/2025 12:20:14,3,2
06/05/2025 12:20:15,3,2
06/05/2025 12:20:32,3,2
06/05/2025 12:21:04,3,2
06/05/2025 12:21:21,2,1
06/05/2025 12:21:34,2,1
06/05/2025 12:22:25,3,1
06/05/2025 12:23:12,3,2
06/05/2025 12:23:13,3,2
06/05/2025 12:23:19,3,1
06/05/2025 12:23:33,3,1
06/05/2025 12:23:45,3,2
06/05/2025 12:23:50,3,2
06/05/2025 12:24:02,3,1
06/05/2025 12:24:07,3,2
06/05/2025 12:24:21,3,2
06/05/2025 12:24:41,3,1
06/05/2025 12:24:49,3,1
06/05/2025 12:25:02,3,2
06/05/2025 12:25:28,3,1
06/05/2025 12:25:49,2,1
06/05/2025 12:25:53,3,2
06/05/2025 12:26:29,3,2
06/05/2025 12:26:54,3,2
06/05/2025 12:26:54,3,3
06/05/2025 12:27:21,3,1
06/05/2025 12:28:16,3,1
06/05/2025 12:28:17,2,2
06/05/2025 12:28:30,3,1
06/05/2025 12:28:33,2,2
06/05/2025 12:28:41,3,1
06/05/2025 12:29:48,3,1
06/05/2025 12:30:04,2,1
06/05/2025 12:30:16,3,2
06/05/2025 12:30:33,3,1
06/05/2025 12:31:16,3,1
06/05/2025 12:31:35,3,1
06/05/2025 12:31:47,3,2
06/05/2025 12:31:51,3,2
06/05/2025 12:32:03,3,1
06/05/2025 12:32:19,3,2
06/05/2025 12:32:23,3,2
06/05/2025 12:32:50,3,2
06/05/2025 12:33:00,3,2
06/05/2025 12:33:04,3,2
06/05/2025 12:33:09,3,2
06/05/2025 12:33:12,3,2
06/05/2025 12:33:21,3,2
06/05/2025 12:33:55,3,2
06/05/2025 12:34:27,3,2
06/05/2025 12:34:30,3,2
06/05/2025 12:34:34,3,1
06/05/2025 12:35:03,3,2
06/05/2025 12:35:06,3,1
06/05/2025 12:35:12,3,2
06/05/2025 12:35:15,3,2
06/05/2025 12:35:31,3,1
06/05/2025 12:35:55,3,1
06/05/2025 12:35:56,2,2
06/05/2025 12:35:58,3,2
06/05/2025 12:36:02,3,2
06/05/2025 12:36:03,3,2
06/05/2025 12:36:10,3,2
06/05/2025 12:36:10,3,3
06/05/2025 12:36:10,3,3
06/05/2025 12:36:11,3,2
06/05/2025 12:36:12,3,2
06/05/2025 12:36:14,3,2
06/05/2025 12:36:18,3,2
06/05/2025 12:36:33,4,2
06/05/2025 12:36:50,3,2
06/05/2025 12:37:30,3,1
06/05/2025 12:38:18,3,1
06/05/2025 12:39:09,4,2
06/05/2025 12:39:12,2,2
datetime, lowest_spread, highest_spread
06/05/2025 12:39:09,3,3
06/05/2025 12:39:09,3,3
06/05/2025 12:39:09,3,3
06/05/2025 12:39:09,3,3
06/05/2025 12:39:09,3,3
06/05/2025 12:39:10,3,3
06/05/2025 12:39:10,3,3
06/05/2025 12:39:10,3,3
06/05/2025 12:39:12,3,3
06/05/2025 12:39:14,3,3
06/05/2025 12:39:14,3,3
06/05/2025 12:39:14,3,3
06/05/2025 12:39:19,3,3
06/05/2025 12:39:19,3,3
06/05/2025 12:39:23,3,3
06/05/2025 12:39:23,3,3
06/05/2025 12:39:28,3,2
06/05/2025 12:39:28,3,3
06/05/2025 12:39:32,3,2
06/05/2025 12:39:32,2,2
06/05/2025 12:39:42,3,2
06/05/2025 12:39:51,3,2
06/05/2025 12:39:55,3,2
06/05/2025 12:39:56,2,2
06/05/2025 12:39:56,2,2
06/05/2025 12:39:56,2,2
06/05/2025 12:39:56,2,2
06/05/2025 12:39:56,2,2
06/05/2025 12:39:56,2,2
06/05/2025 12:39:56,2,2
06/05/2025 12:39:56,2,2
06/05/2025 12:39:58,3,2
06/05/2025 12:39:58,3,3
06/05/2025 12:39:58,3,3
06/05/2025 12:40:00,3,2
06/05/2025 12:40:00,3,3
06/05/2025 12:40:01,2,2
06/05/2025 12:40:01,2,2
06/05/2025 12:40:01,2,2
06/05/2025 12:40:01,2,2
06/05/2025 12:40:01,2,2
06/05/2025 12:40:01,2,2
06/05/2025 12:40:01,2,2
06/05/2025 12:40:01,2,2
06/05/2025 12:40:01,3,3
06/05/2025 12:40:01,3,3
06/05/2025 12:40:02,3,3
06/05/2025 12:40:02,3,3
